position_id,iteration_budget,rank,plan_signature,count,frequency
turn-3-supply-securing-choice,100000,11,"{""objective_strategy"":{""piece_count"":0,""placement_sites"":[]},""placement_target_category"":{""objective_placements"":0,""supply_placements"":3},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S12"",""S21"",""S23""],""secured_transitions"":[],""source_sites"":[],""unresolved_transitions"":[""S12:0:1:1>1:2:1"",""S21:0:0:0>1:1:0"",""S23:2:0:1>0:1:1""]},""version"":1}",1,0.033333
turn-3-supply-securing-choice,100000,12,"{""objective_strategy"":{""piece_count"":1,""placement_sites"":[""O11""]},""placement_target_category"":{""objective_placements"":1,""supply_placements"":2},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S11"",""S12""],""secured_transitions"":[],""source_sites"":[""S22""],""unresolved_transitions"":[""S11:0:0:0>1:1:0"",""S12:0:1:1>1:2:1""]},""version"":1}",1,0.033333
turn-3-supply-securing-choice,100000,13,"{""objective_strategy"":{""piece_count"":1,""placement_sites"":[""O22""]},""placement_target_category"":{""objective_placements"":1,""supply_placements"":2},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S23"",""S23""],""secured_transitions"":[],""source_sites"":[""S22""],""unresolved_transitions"":[""S23:2:0:1>1:2:1""]},""version"":1}",1,0.033333
turn-3-supply-securing-choice,100000,14,"{""objective_strategy"":{""piece_count"":1,""placement_sites"":[""O11""]},""placement_target_category"":{""objective_placements"":1,""supply_placements"":2},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S12"",""S23""],""secured_transitions"":[],""source_sites"":[""S22""],""unresolved_transitions"":[""S12:0:1:1>1:2:1"",""S23:2:0:1>0:1:1""]},""version"":1}",1,0.033333
turn-3-supply-securing-choice,100000,15,"{""objective_strategy"":{""piece_count"":1,""placement_sites"":[""O11""]},""placement_target_category"":{""objective_placements"":1,""supply_placements"":2},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S11"",""S21""],""secured_transitions"":[],""source_sites"":[""S22""],""unresolved_transitions"":[""S11:0:0:0>1:1:0"",""S21:0:0:0>1:1:0""]},""version"":1}",1,0.033333
turn-4-central-peripheral-competition,10000,1,"{""objective_strategy"":{""piece_count"":2,""placement_sites"":[""O12"",""O12""]},""placement_target_category"":{""objective_placements"":2,""supply_placements"":1},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S32""],""secured_transitions"":[],""source_sites"":[""S22"",""S23""],""unresolved_transitions"":[""S32:1:1:0>0:1:1""]},""version"":1}",3,0.1
turn-4-central-peripheral-competition,10000,2,"{""objective_strategy"":{""piece_count"":2,""placement_sites"":[""O11"",""O11""]},""placement_target_category"":{""objective_placements"":2,""supply_placements"":1},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S32""],""secured_transitions"":[],""source_sites"":[""S21"",""S22""],""unresolved_transitions"":[""S32:1:1:0>0:1:1""]},""version"":1}",3,0.1
turn-4-central-peripheral-competition,10000,3,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O11"",""O11"",""O12""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S21"",""S22"",""S23""],""unresolved_transitions"":[]},""version"":1}",2,0.066667
turn-4-central-peripheral-competition,10000,4,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O12"",""O21"",""O21""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S21"",""S22"",""S23""],""unresolved_transitions"":[]},""version"":1}",2,0.066667
turn-4-central-peripheral-competition,10000,5,"{""objective_strategy"":{""piece_count"":2,""placement_sites"":[""O21"",""O21""]},""placement_target_category"":{""objective_placements"":2,""supply_placements"":1},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S32""],""secured_transitions"":[],""source_sites"":[""S21"",""S22""],""unresolved_transitions"":[""S32:1:1:0>0:1:1""]},""version"":1}",2,0.066667
turn-4-central-peripheral-competition,10000,6,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O11"",""O12"",""O12""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S21"",""S22"",""S23""],""unresolved_transitions"":[]},""version"":1}",2,0.066667
turn-4-central-peripheral-competition,10000,7,"{""objective_strategy"":{""piece_count"":2,""placement_sites"":[""O22"",""O22""]},""placement_target_category"":{""objective_placements"":2,""supply_placements"":1},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S32""],""secured_transitions"":[],""source_sites"":[""S22"",""S23""],""unresolved_transitions"":[""S32:1:1:0>0:1:1""]},""version"":1}",2,0.066667
turn-4-central-peripheral-competition,10000,8,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O21"",""O22"",""O22""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S21"",""S22"",""S23""],""unresolved_transitions"":[]},""version"":1}",1,0.033333
turn-4-central-peripheral-competition,10000,9,"{""objective_strategy"":{""piece_count"":2,""placement_sites"":[""O22"",""O22""]},""placement_target_category"":{""objective_placements"":2,""supply_placements"":1},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S31""],""secured_transitions"":[],""source_sites"":[""S22"",""S23""],""unresolved_transitions"":[""S31:1:1:0>0:1:1""]},""version"":1}",1,0.033333
turn-4-central-peripheral-competition,10000,10,"{""objective_strategy"":{""piece_count"":1,""placement_sites"":[""O11""]},""placement_target_category"":{""objective_placements"":1,""supply_placements"":2},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S32"",""S33""],""secured_transitions"":[],""source_sites"":[""S22""],""unresolved_transitions"":[""S32:1:1:0>0:1:1"",""S33:1:1:0>0:1:1""]},""version"":1}",1,0.033333
turn-4-central-peripheral-competition,10000,11,"{""objective_strategy"":{""piece_count"":2,""placement_sites"":[""O21"",""O22""]},""placement_target_category"":{""objective_placements"":2,""supply_placements"":1},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S32""],""secured_transitions"":[],""source_sites"":[""S21"",""S22""],""unresolved_transitions"":[""S32:1:1:0>0:1:1""]},""version"":1}",1,0.033333
turn-4-central-peripheral-competition,10000,12,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O11"",""O22"",""O22""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S21"",""S22"",""S23""],""unresolved_transitions"":[]},""version"":1}",1,0.033333
turn-4-central-peripheral-competition,10000,13,"{""objective_strategy"":{""piece_count"":1,""placement_sites"":[""O11""]},""placement_target_category"":{""objective_placements"":1,""supply_placements"":2},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S12"",""S32""],""secured_transitions"":[],""source_sites"":[""S22""],""unresolved_transitions"":[""S12:0:0:0>2:0:1"",""S32:1:1:0>0:1:1""]},""version"":1}",1,0.033333
turn-4-central-peripheral-competition,10000,14,"{""objective_strategy"":{""piece_count"":2,""placement_sites"":[""O11"",""O22""]},""placement_target_category"":{""objective_placements"":2,""supply_placements"":1},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S32""],""secured_transitions"":[],""source_sites"":[""S22"",""S23""],""unresolved_transitions"":[""S32:1:1:0>0:1:1""]},""version"":1}",1,0.033333
turn-4-central-peripheral-competition,10000,15,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O11"",""O12"",""O21""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S21"",""S22"",""S23""],""unresolved_transitions"":[]},""version"":1}",1,0.033333
turn-4-central-peripheral-competition,10000,16,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O12"",""O20"",""O22""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":2,""corner"":0,""edge"":1},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S21"",""S22"",""S23""],""unresolved_transitions"":[]},""version"":1}",1,0.033333
turn-4-central-peripheral-competition,10000,17,"{""objective_strategy"":{""piece_count"":2,""placement_sites"":[""O12"",""O12""]},""placement_target_category"":{""objective_placements"":2,""supply_placements"":1},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S33""],""secured_transitions"":[],""source_sites"":[""S22"",""S23""],""unresolved_transitions"":[""S33:1:1:0>0:1:1""]},""version"":1}",1,0.033333
turn-4-central-peripheral-competition,10000,18,"{""objective_strategy"":{""piece_count"":1,""placement_sites"":[""O22""]},""placement_target_category"":{""objective_placements"":1,""supply_placements"":2},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S32"",""S32""],""secured_transitions"":[],""source_sites"":[""S22""],""unresolved_transitions"":[""S32:1:1:0>2:1:2""]},""version"":1}",1,0.033333
turn-4-central-peripheral-competition,10000,19,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O10"",""O12"",""O12""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":2,""corner"":0,""edge"":1},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S21"",""S22"",""S23""],""unresolved_transitions"":[]},""version"":1}",1,0.033333
turn-4-central-peripheral-competition,10000,20,"{""objective_strategy"":{""piece_count"":2,""placement_sites"":[""O11"",""O11""]},""placement_target_category"":{""objective_placements"":2,""supply_placements"":1},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S31""],""secured_transitions"":[],""source_sites"":[""S21"",""S22""],""unresolved_transitions"":[""S31:1:1:0>0:1:1""]},""version"":1}",1,0.033333
turn-4-central-peripheral-competition,10000,21,"{""objective_strategy"":{""piece_count"":2,""placement_sites"":[""O12"",""O21""]},""placement_target_category"":{""objective_placements"":2,""supply_placements"":1},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S32""],""secured_transitions"":[],""source_sites"":[""S21"",""S23""],""unresolved_transitions"":[""S32:1:1:0>0:1:1""]},""version"":1}",1,0.033333
turn-4-central-peripheral-competition,30000,1,"{""objective_strategy"":{""piece_count"":2,""placement_sites"":[""O11"",""O11""]},""placement_target_category"":{""objective_placements"":2,""supply_placements"":1},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S32""],""secured_transitions"":[],""source_sites"":[""S21"",""S22""],""unresolved_transitions"":[""S32:1:1:0>0:1:1""]},""version"":1}",8,0.266667
turn-4-central-peripheral-competition,30000,2,"{""objective_strategy"":{""piece_count"":2,""placement_sites"":[""O12"",""O12""]},""placement_target_category"":{""objective_placements"":2,""supply_placements"":1},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S32""],""secured_transitions"":[],""source_sites"":[""S22"",""S23""],""unresolved_transitions"":[""S32:1:1:0>0:1:1""]},""version"":1}",8,0.266667
turn-4-central-peripheral-competition,30000,3,"{""objective_strategy"":{""piece_count"":2,""placement_sites"":[""O21"",""O21""]},""placement_target_category"":{""objective_placements"":2,""supply_placements"":1},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S32""],""secured_transitions"":[],""source_sites"":[""S21"",""S22""],""unresolved_transitions"":[""S32:1:1:0>0:1:1""]},""version"":1}",5,0.166667
turn-4-central-peripheral-competition,30000,4,"{""objective_strategy"":{""piece_count"":2,""placement_sites"":[""O22"",""O22""]},""placement_target_category"":{""objective_placements"":2,""supply_placements"":1},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S32""],""secured_transitions"":[],""source_sites"":[""S22"",""S23""],""unresolved_transitions"":[""S32:1:1:0>0:1:1""]},""version"":1}",3,0.1
turn-4-central-peripheral-competition,30000,5,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O12"",""O12"",""O21""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S21"",""S22"",""S23""],""unresolved_transitions"":[]},""version"":1}",1,0.033333
turn-4-central-peripheral-competition,30000,6,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O12"",""O21"",""O21""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S21"",""S22"",""S23""],""unresolved_transitions"":[]},""version"":1}",1,0.033333
turn-4-central-peripheral-competition,30000,7,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O21"",""O22"",""O22""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S21"",""S22"",""S23""],""unresolved_transitions"":[]},""version"":1}",1,0.033333
turn-4-central-peripheral-competition,30000,8,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O21"",""O21"",""O22""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S21"",""S22"",""S23""],""unresolved_transitions"":[]},""version"":1}",1,0.033333
turn-4-central-peripheral-competition,30000,9,"{""objective_strategy"":{""piece_count"":2,""placement_sites"":[""O22"",""O23""]},""placement_target_category"":{""objective_placements"":2,""supply_placements"":1},""spatial_strategy"":{""central"":2,""corner"":0,""edge"":1},""supply_strategy"":{""placement_sites"":[""S32""],""secured_transitions"":[],""source_sites"":[""S22"",""S23""],""unresolved_transitions"":[""S32:1:1:0>0:1:1""]},""version"":1}",1,0.033333
turn-4-central-peripheral-competition,30000,10,"{""objective_strategy"":{""piece_count"":2,""placement_sites"":[""O21"",""O21""]},""placement_target_category"":{""objective_placements"":2,""supply_placements"":1},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S31""],""secured_transitions"":[],""source_sites"":[""S21"",""S22""],""unresolved_transitions"":[""S31:1:1:0>0:1:1""]},""version"":1}",1,0.033333
turn-4-central-peripheral-competition,100000,1,"{""objective_strategy"":{""piece_count"":2,""placement_sites"":[""O21"",""O21""]},""placement_target_category"":{""objective_placements"":2,""supply_placements"":1},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S32""],""secured_transitions"":[],""source_sites"":[""S21"",""S22""],""unresolved_transitions"":[""S32:1:1:0>0:1:1""]},""version"":1}",10,0.333333
turn-4-central-peripheral-competition,100000,2,"{""objective_strategy"":{""piece_count"":2,""placement_sites"":[""O22"",""O22""]},""placement_target_category"":{""objective_placements"":2,""supply_placements"":1},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S32""],""secured_transitions"":[],""source_sites"":[""S22"",""S23""],""unresolved_transitions"":[""S32:1:1:0>0:1:1""]},""version"":1}",8,0.266667
turn-4-central-peripheral-competition,100000,3,"{""objective_strategy"":{""piece_count"":2,""placement_sites"":[""O11"",""O11""]},""placement_target_category"":{""objective_placements"":2,""supply_placements"":1},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S32""],""secured_transitions"":[],""source_sites"":[""S21"",""S22""],""unresolved_transitions"":[""S32:1:1:0>0:1:1""]},""version"":1}",4,0.133333
turn-4-central-peripheral-competition,100000,4,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O11"",""O11"",""O22""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S21"",""S22"",""S23""],""unresolved_transitions"":[]},""version"":1}",2,0.066667
turn-4-central-peripheral-competition,100000,5,"{""objective_strategy"":{""piece_count"":2,""placement_sites"":[""O12"",""O12""]},""placement_target_category"":{""objective_placements"":2,""supply_placements"":1},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S32""],""secured_transitions"":[],""source_sites"":[""S22"",""S23""],""unresolved_transitions"":[""S32:1:1:0>0:1:1""]},""version"":1}",2,0.066667
turn-4-central-peripheral-competition,100000,6,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O11"",""O12"",""O12""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S21"",""S22"",""S23""],""unresolved_transitions"":[]},""version"":1}",1,0.033333
turn-4-central-peripheral-competition,100000,7,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O12"",""O21"",""O21""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S21"",""S22"",""S23""],""unresolved_transitions"":[]},""version"":1}",1,0.033333
turn-4-central-peripheral-competition,100000,8,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O21"",""O22"",""O22""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S21"",""S22"",""S23""],""unresolved_transitions"":[]},""version"":1}",1,0.033333
turn-4-central-peripheral-competition,100000,9,"{""objective_strategy"":{""piece_count"":1,""placement_sites"":[""O23""]},""placement_target_category"":{""objective_placements"":1,""supply_placements"":2},""spatial_strategy"":{""central"":2,""corner"":0,""edge"":1},""supply_strategy"":{""placement_sites"":[""S32"",""S33""],""secured_transitions"":[],""source_sites"":[""S23""],""unresolved_transitions"":[""S32:1:1:0>0:1:1"",""S33:1:1:0>0:1:1""]},""version"":1}",1,0.033333
turn-5-objective-supply-tradeoff,10000,1,"{""objective_strategy"":{""piece_count"":2,""placement_sites"":[""O21"",""O21""]},""placement_target_category"":{""objective_placements"":2,""supply_placements"":1},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S23""],""secured_transitions"":[],""source_sites"":[""S21"",""S31""],""unresolved_transitions"":[""S23:2:0:1>0:1:1""]},""version"":1}",12,0.4
turn-5-objective-supply-tradeoff,10000,2,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O03"",""O21"",""O21""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":2,""corner"":1,""edge"":0},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S13"",""S21"",""S31""],""unresolved_transitions"":[]},""version"":1}",6,0.2
turn-5-objective-supply-tradeoff,10000,3,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O21"",""O21"",""O23""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":2,""corner"":0,""edge"":1},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S21"",""S31"",""S33""],""unresolved_transitions"":[]},""version"":1}",3,0.1
turn-5-objective-supply-tradeoff,10000,4,"{""objective_strategy"":{""piece_count"":2,""placement_sites"":[""O21"",""O21""]},""placement_target_category"":{""objective_placements"":2,""supply_placements"":1},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S32""],""secured_transitions"":[],""source_sites"":[""S21"",""S31""],""unresolved_transitions"":[""S32:2:0:1>0:1:1""]},""version"":1}",2,0.066667
turn-5-objective-supply-tradeoff,10000,5,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O12"",""O21"",""O21""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S13"",""S21"",""S31""],""unresolved_transitions"":[]},""version"":1}",1,0.033333
turn-5-objective-supply-tradeoff,10000,6,"{""objective_strategy"":{""piece_count"":2,""placement_sites"":[""O21"",""O33""]},""placement_target_category"":{""objective_placements"":2,""supply_placements"":1},""spatial_strategy"":{""central"":2,""corner"":1,""edge"":0},""supply_strategy"":{""placement_sites"":[""S23""],""secured_transitions"":[],""source_sites"":[""S21"",""S33""],""unresolved_transitions"":[""S23:2:0:1>0:1:1""]},""version"":1}",1,0.033333
turn-5-objective-supply-tradeoff,10000,7,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O21"",""O21"",""O32""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":2,""corner"":0,""edge"":1},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S21"",""S31"",""S33""],""unresolved_transitions"":[]},""version"":1}",1,0.033333
turn-5-objective-supply-tradeoff,10000,8,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O21"",""O21"",""O33""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":2,""corner"":1,""edge"":0},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S21"",""S31"",""S33""],""unresolved_transitions"":[]},""version"":1}",1,0.033333
turn-5-objective-supply-tradeoff,10000,9,"{""objective_strategy"":{""piece_count"":1,""placement_sites"":[""O21""]},""placement_target_category"":{""objective_placements"":1,""supply_placements"":2},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S23"",""S32""],""secured_transitions"":[],""source_sites"":[""S31""],""unresolved_transitions"":[""S23:2:0:1>0:1:1"",""S32:2:0:1>0:1:1""]},""version"":1}",1,0.033333
turn-5-objective-supply-tradeoff,10000,10,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O02"",""O21"",""O21""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":2,""corner"":0,""edge"":1},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S13"",""S21"",""S31""],""unresolved_transitions"":[]},""version"":1}",1,0.033333
turn-5-objective-supply-tradeoff,10000,11,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O13"",""O21"",""O21""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":2,""corner"":0,""edge"":1},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S13"",""S21"",""S31""],""unresolved_transitions"":[]},""version"":1}",1,0.033333
turn-5-objective-supply-tradeoff,30000,1,"{""objective_strategy"":{""piece_count"":2,""placement_sites"":[""O21"",""O21""]},""placement_target_category"":{""objective_placements"":2,""supply_placements"":1},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S23""],""secured_transitions"":[],""source_sites"":[""S21"",""S31""],""unresolved_transitions"":[""S23:2:0:1>0:1:1""]},""version"":1}",22,0.733333
turn-5-objective-supply-tradeoff,30000,2,"{""objective_strategy"":{""piece_count"":2,""placement_sites"":[""O21"",""O21""]},""placement_target_category"":{""objective_placements"":2,""supply_placements"":1},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S12""],""secured_transitions"":[],""source_sites"":[""S21"",""S31""],""unresolved_transitions"":[""S12:2:0:1>0:1:1""]},""version"":1}",3,0.1
turn-5-objective-supply-tradeoff,30000,3,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O03"",""O21"",""O21""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":2,""corner"":1,""edge"":0},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S13"",""S21"",""S31""],""unresolved_transitions"":[]},""version"":1}",2,0.066667
turn-5-objective-supply-tradeoff,30000,4,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O02"",""O21"",""O21""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":2,""corner"":0,""edge"":1},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S13"",""S21"",""S31""],""unresolved_transitions"":[]},""version"":1}",2,0.066667
turn-5-objective-supply-tradeoff,30000,5,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O13"",""O21"",""O21""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":2,""corner"":0,""edge"":1},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S13"",""S21"",""S31""],""unresolved_transitions"":[]},""version"":1}",1,0.033333
turn-5-objective-supply-tradeoff,100000,1,"{""objective_strategy"":{""piece_count"":2,""placement_sites"":[""O21"",""O21""]},""placement_target_category"":{""objective_placements"":2,""supply_placements"":1},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S12""],""secured_transitions"":[],""source_sites"":[""S21"",""S31""],""unresolved_transitions"":[""S12:2:0:1>0:1:1""]},""version"":1}",8,0.266667
turn-5-objective-supply-tradeoff,100000,2,"{""objective_strategy"":{""piece_count"":2,""placement_sites"":[""O21"",""O21""]},""placement_target_category"":{""objective_placements"":2,""supply_placements"":1},""spatial_strategy"":{""central"":3,""corner"":0,""edge"":0},""supply_strategy"":{""placement_sites"":[""S23""],""secured_transitions"":[],""source_sites"":[""S21"",""S31""],""unresolved_transitions"":[""S23:2:0:1>0:1:1""]},""version"":1}",7,0.233333
turn-5-objective-supply-tradeoff,100000,3,"{""objective_strategy"":{""piece_count"":3,""placement_sites"":[""O03"",""O21"",""O21""]},""placement_target_category"":{""objective_placements"":3,""supply_placements"":0},""spatial_strategy"":{""central"":2,""corner"":1,""edge"":0},""supply_strategy"":{""placement_sites"":[],""secured_transitions"":[],""source_sites"":[""S13"",""S21"",""S31""],""unresolved_transitions"":[]},""version"":1}",7,0.233333
